month,airline_code,airline_name,announcement_date,announcement_time,announcement_id,announcement_title,source_pdf_url,source_quality,retrieved_at
2016-06,600029,China Southern,2016-07-15,2016-07-15T00:00:00+08:00,1202474209,2016年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-07-15/1202474209.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-06,600115,China Eastern,2016-07-15,2016-07-15T00:00:00+08:00,1202474213,2016年6月运营数据公告,http://static.cninfo.com.cn/finalpage/2016-07-15/1202474213.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-06,600221,Hainan Airlines Holdings,2016-07-22,2016-07-22T00:00:00+08:00,1202496421,2016年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-07-22/1202496421.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-06,601021,Spring Airlines,2016-07-07,2016-07-07T00:00:00+08:00,1202455701,2016年6月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-07-07/1202455701.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-06,601111,Air China,2016-07-15,2016-07-15T00:00:00+08:00,1202474343,2016年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-07-15/1202474343.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-06,603885,Juneyao Airlines,2016-07-08,2016-07-08T00:00:00+08:00,1202458445,2016年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-07-08/1202458445.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-07,600029,China Southern,2016-08-16,2016-08-16T00:00:00+08:00,1202565791,2016年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-08-16/1202565791.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-07,600115,China Eastern,2016-08-17,2016-08-17T00:00:00+08:00,1202571694,2016年7月运营数据公告,http://static.cninfo.com.cn/finalpage/2016-08-17/1202571694.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-07,600221,Hainan Airlines Holdings,2016-08-13,2016-08-13T00:00:00+08:00,1202562427,2016年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-08-13/1202562427.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-07,601021,Spring Airlines,2016-08-09,2016-08-09T00:00:00+08:00,1202546066,2016年7月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-08-09/1202546066.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-07,601111,Air China,2016-08-16,2016-08-16T00:00:00+08:00,1202564776,2016年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-08-16/1202564776.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-07,603885,Juneyao Airlines,2016-08-12,2016-08-12T00:00:00+08:00,1202558839,2016年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-08-12/1202558839.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-08,600029,China Southern,2016-09-15,2016-09-15T00:00:00+08:00,1202704140,2016年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-09-15/1202704140.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-08,600115,China Eastern,2016-09-14,2016-09-14T00:00:00+08:00,1202698479,2016年8月运营数据公告,http://static.cninfo.com.cn/finalpage/2016-09-14/1202698479.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-08,600221,Hainan Airlines Holdings,2016-09-14,2016-09-14T00:00:00+08:00,1202699218,2016年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-09-14/1202699218.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-08,601021,Spring Airlines,2016-09-10,2016-09-10T00:00:00+08:00,1202692597,2016年8月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-09-10/1202692597.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-08,601111,Air China,2016-09-14,2016-09-14T00:00:00+08:00,1202698505,2016年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-09-14/1202698505.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-08,603885,Juneyao Airlines,2016-09-10,2016-09-10T00:00:00+08:00,1202691081,2016年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-09-10/1202691081.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-09,600029,China Southern,2016-10-15,2016-10-15T00:00:00+08:00,1202760165,2016年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-10-15/1202760165.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-09,600115,China Eastern,2016-10-14,2016-10-14T00:00:00+08:00,1202756578,2016年9月运营数据公告,http://static.cninfo.com.cn/finalpage/2016-10-14/1202756578.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-09,600221,Hainan Airlines Holdings,2016-10-15,2016-10-15T00:00:00+08:00,1202760060,2016年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-10-15/1202760060.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-09,601021,Spring Airlines,2016-10-18,2016-10-18T00:00:00+08:00,1202763952,2016年9月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-10-18/1202763952.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-09,601111,Air China,2016-10-15,2016-10-15T00:00:00+08:00,1202760620,2016年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-10-15/1202760620.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-09,603885,Juneyao Airlines,2016-10-15,2016-10-15T00:00:00+08:00,1202760093,2016年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-10-15/1202760093.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-10,600029,China Southern,2016-11-16,2016-11-16T00:00:00+08:00,1202829984,2016年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-11-16/1202829984.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-10,600115,China Eastern,2016-11-16,2016-11-16T00:00:00+08:00,1202830090,2016年10月运营数据公告,http://static.cninfo.com.cn/finalpage/2016-11-16/1202830090.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-10,600221,Hainan Airlines Holdings,2016-11-15,2016-11-15T00:00:00+08:00,1202827583,2016年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-11-15/1202827583.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-10,601021,Spring Airlines,2016-11-12,2016-11-12T00:00:00+08:00,1202824966,2016年10月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-11-12/1202824966.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-10,601111,Air China,2016-11-16,2016-11-16T00:00:00+08:00,1202830109,2016年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-11-16/1202830109.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-10,603885,Juneyao Airlines,2016-11-09,2016-11-09T00:00:00+08:00,1202819803,2016年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-11-09/1202819803.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-11,600029,China Southern,2016-12-15,2016-12-15T00:00:00+08:00,1202875580,2016年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-12-15/1202875580.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-11,600115,China Eastern,2016-12-15,2016-12-15T00:00:00+08:00,1202874749,2016年11月运营数据公告,http://static.cninfo.com.cn/finalpage/2016-12-15/1202874749.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-11,600221,Hainan Airlines Holdings,2016-12-16,2016-12-16T00:00:00+08:00,1202876861,2016年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-12-16/1202876861.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-11,601021,Spring Airlines,2016-12-10,2016-12-10T00:00:00+08:00,1202867863,2016年11月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-12-10/1202867863.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-11,601111,Air China,2016-12-14,2016-12-14T00:00:00+08:00,1202873742,2016年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-12-14/1202873742.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-11,603885,Juneyao Airlines,2016-12-13,2016-12-13T00:00:00+08:00,1202870181,2016年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2016-12-13/1202870181.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-12,600029,China Southern,2017-01-17,2017-01-17T00:00:00+08:00,1203018974,2016年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-01-17/1203018974.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-12,600115,China Eastern,2017-01-18,2017-01-18T00:00:00+08:00,1203023171,2016年12月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-01-18/1203023171.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-12,600221,Hainan Airlines Holdings,2017-01-14,2017-01-14T00:00:00+08:00,1203014803,2016年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-01-14/1203014803.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-12,601021,Spring Airlines,2017-01-18,2017-01-18T00:00:00+08:00,1203022783,2016年12月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-01-18/1203022783.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-12,601111,Air China,2017-01-17,2017-01-17T00:00:00+08:00,1203019079,2016年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-01-17/1203019079.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2016-12,603885,Juneyao Airlines,2017-01-19,2017-01-19T00:00:00+08:00,1203025921,2016年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-01-19/1203025921.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-01,600029,China Southern,2017-02-15,2017-02-15T00:00:00+08:00,1203082909,2017年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-02-15/1203082909.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-01,600115,China Eastern,2017-02-14,2017-02-14T00:00:00+08:00,1203079406,2017年1月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-02-14/1203079406.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-01,600221,Hainan Airlines Holdings,2017-02-15,2017-02-15T00:00:00+08:00,1203082361,2017年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-02-15/1203082361.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-01,601021,Spring Airlines,2017-02-15,2017-02-15T00:00:00+08:00,1203082196,2017年1月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-02-15/1203082196.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-01,601111,Air China,2017-02-16,2017-02-16T00:00:00+08:00,1203085492,2017年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-02-16/1203085492.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-01,603885,Juneyao Airlines,2017-02-15,2017-02-15T00:00:00+08:00,1203082473,2017年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-02-15/1203082473.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-02,600029,China Southern,2017-03-15,2017-03-15T00:00:00+08:00,1203158357,2017年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-03-15/1203158357.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-02,600115,China Eastern,2017-03-16,2017-03-16T00:00:00+08:00,1203162539,2017年2月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-03-16/1203162539.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-02,600221,Hainan Airlines Holdings,2017-03-15,2017-03-15T00:00:00+08:00,1203158171,2017年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-03-15/1203158171.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-02,601021,Spring Airlines,2017-03-15,2017-03-15T00:00:00+08:00,1203158378,2017年2月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-03-15/1203158378.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-02,601111,Air China,2017-03-15,2017-03-15T00:00:00+08:00,1203159144,2017年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-03-15/1203159144.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-02,603885,Juneyao Airlines,2017-03-15,2017-03-15T00:00:00+08:00,1203158385,2017年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-03-15/1203158385.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-03,600029,China Southern,2017-04-14,2017-04-14T00:00:00+08:00,1203296270,2017年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-04-14/1203296270.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-03,600115,China Eastern,2017-04-19,2017-04-19T00:00:00+08:00,1203322727,2017年3月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-04-19/1203322727.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-03,600221,Hainan Airlines Holdings,2017-04-15,2017-04-15T00:00:00+08:00,1203300270,2017年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-04-15/1203300270.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-03,601021,Spring Airlines,2017-04-14,2017-04-14T00:00:00+08:00,1203295981,2017年3月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-04-14/1203295981.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-03,601111,Air China,2017-04-14,2017-04-14T00:00:00+08:00,1203296293,2017年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-04-14/1203296293.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-03,603885,Juneyao Airlines,2017-04-15,2017-04-15T00:00:00+08:00,1203299725,2017年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-04-15/1203299725.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-04,600029,China Southern,2017-05-16,2017-05-16T00:00:00+08:00,1203520551,2017年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-05-16/1203520551.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-04,600115,China Eastern,2017-05-13,2017-05-13T00:00:00+08:00,1203514233,2017年4月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514233.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-04,600221,Hainan Airlines Holdings,2017-05-13,2017-05-13T00:00:00+08:00,1203514142,2017年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514142.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-04,601021,Spring Airlines,2017-05-13,2017-05-13T00:00:00+08:00,1203514118,2017年4月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-05-13/1203514118.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-04,601111,Air China,2017-05-16,2017-05-16T00:00:00+08:00,1203520648,2017年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-05-16/1203520648.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-04,603885,Juneyao Airlines,2017-05-16,2017-05-16T00:00:00+08:00,1203519532,2017年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-05-16/1203519532.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-05,600029,China Southern,2017-06-15,2017-06-15T00:00:00+08:00,1203615202,2017年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-06-15/1203615202.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-05,600115,China Eastern,2017-06-14,2017-06-14T00:00:00+08:00,1203613523,2017年5月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-06-14/1203613523.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-05,600221,Hainan Airlines Holdings,2017-06-15,2017-06-15T00:00:00+08:00,1203615218,2017年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-06-15/1203615218.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-05,601021,Spring Airlines,2017-06-15,2017-06-15T00:00:00+08:00,1203615281,2017年5月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-06-15/1203615281.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-05,601111,Air China,2017-06-15,2017-06-15T00:00:00+08:00,1203615533,2017年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-06-15/1203615533.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-05,603885,Juneyao Airlines,2017-06-14,2017-06-14T00:00:00+08:00,1203613371,2017年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-06-14/1203613371.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-06,600029,China Southern,2017-07-15,2017-07-15T00:00:00+08:00,1203708076,2017年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-07-15/1203708076.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-06,600115,China Eastern,2017-07-13,2017-07-13T00:00:00+08:00,1203699952,2017年6月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-07-13/1203699952.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-06,600221,Hainan Airlines Holdings,2017-07-15,2017-07-15T00:00:00+08:00,1203707294,2017年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-07-15/1203707294.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-06,601021,Spring Airlines,2017-07-14,2017-07-14T00:00:00+08:00,1203703300,2017年6月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-07-14/1203703300.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-06,601111,Air China,2017-07-14,2017-07-14T00:00:00+08:00,1203704122,2017年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-07-14/1203704122.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-06,603885,Juneyao Airlines,2017-07-13,2017-07-13T00:00:00+08:00,1203699811,2017年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-07-13/1203699811.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-07,600029,China Southern,2017-08-15,2017-08-15T00:00:00+08:00,1203797121,2017年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-08-15/1203797121.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-07,600115,China Eastern,2017-08-16,2017-08-16T00:00:00+08:00,1203801122,2017年7月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-08-16/1203801122.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-07,600221,Hainan Airlines Holdings,2017-08-15,2017-08-15T00:00:00+08:00,1203796368,2017年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-08-15/1203796368.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-07,601021,Spring Airlines,2017-08-17,2017-08-17T00:00:00+08:00,1203805737,2017年7月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-08-17/1203805737.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-07,601111,Air China,2017-08-16,2017-08-16T00:00:00+08:00,1203801141,2017年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-08-16/1203801141.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-07,603885,Juneyao Airlines,2017-08-16,2017-08-16T00:00:00+08:00,1203800779,2017年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-08-16/1203800779.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-08,600029,China Southern,2017-09-15,2017-09-15T00:00:00+08:00,1203975400,2017年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-09-15/1203975400.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-08,600115,China Eastern,2017-09-15,2017-09-15T00:00:00+08:00,1203975849,2017年8月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-09-15/1203975849.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-08,600221,Hainan Airlines Holdings,2017-09-15,2017-09-15T00:00:00+08:00,1203975092,2017年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-09-15/1203975092.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-08,601021,Spring Airlines,2017-09-15,2017-09-15T00:00:00+08:00,1203975782,2017年8月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-09-15/1203975782.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-08,601111,Air China,2017-09-15,2017-09-15T00:00:00+08:00,1203975207,2017年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-09-15/1203975207.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-08,603885,Juneyao Airlines,2017-09-14,2017-09-14T00:00:00+08:00,1203971561,2017年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-09-14/1203971561.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-09,600029,China Southern,2017-10-14,2017-10-14T00:00:00+08:00,1204040338,2017年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-10-14/1204040338.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-09,600115,China Eastern,2017-10-17,2017-10-17T00:00:00+08:00,1204045342,2017年9月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-10-17/1204045342.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-09,600221,Hainan Airlines Holdings,2017-10-14,2017-10-14T00:00:00+08:00,1204040525,2017年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-10-14/1204040525.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-09,601021,Spring Airlines,2017-10-14,2017-10-14T00:00:00+08:00,1204039199,2017年9月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-10-14/1204039199.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-09,601111,Air China,2017-10-14,2017-10-14T00:00:00+08:00,1204039638,2017年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-10-14/1204039638.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-09,603885,Juneyao Airlines,2017-10-17,2017-10-17T00:00:00+08:00,1204045118,2017年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-10-17/1204045118.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-10,600029,China Southern,2017-11-16,2017-11-16T00:00:00+08:00,1204143005,2017年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-11-16/1204143005.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-10,600115,China Eastern,2017-11-17,2017-11-17T00:00:00+08:00,1204144690,2017年10月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-11-17/1204144690.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-10,600221,Hainan Airlines Holdings,2017-11-15,2017-11-15T00:00:00+08:00,1204138541,2017年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-11-15/1204138541.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-10,601021,Spring Airlines,2017-11-15,2017-11-15T00:00:00+08:00,1204138477,2017年10月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-11-15/1204138477.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-10,601111,Air China,2017-11-16,2017-11-16T00:00:00+08:00,1204143045,2017年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-11-16/1204143045.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-10,603885,Juneyao Airlines,2017-11-16,2017-11-16T00:00:00+08:00,1204142136,2017年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-11-16/1204142136.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-11,600029,China Southern,2017-12-14,2017-12-14T00:00:00+08:00,1204220177,2017年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-12-14/1204220177.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-11,600115,China Eastern,2017-12-16,2017-12-16T00:00:00+08:00,1204231913,2017年11月经营数据公告,http://static.cninfo.com.cn/finalpage/2017-12-16/1204231913.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-11,600221,Hainan Airlines Holdings,2017-12-15,2017-12-15T00:00:00+08:00,1204221953,2017年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-12-15/1204221953.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-11,601021,Spring Airlines,2017-12-15,2017-12-15T00:00:00+08:00,1204222065,2017年11月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-12-15/1204222065.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-11,601111,Air China,2017-12-16,2017-12-16T00:00:00+08:00,1204233060,2017年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-12-16/1204233060.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-11,603885,Juneyao Airlines,2017-12-14,2017-12-14T00:00:00+08:00,1204219854,2017年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2017-12-14/1204219854.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2017-12,600029,China Southern,2018-01-16,2018-01-16T00:00:00+08:00,1204332515,2017年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2018-01-16/1204332515.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
